trade.tradeHeader.partyTradeInformation.reportingRegime.name,253
trade.documentation.attachment.language.languageScheme,1
trade.tradeHeader.partyTradeInformation.relatedParty.role,8
tradingEvent.executionDateTime,15
trade.equityOption.extraordinaryEvents.additionalDisruptionEvents.determiningPartyReference.href,3
trade.equityOption.extraordinaryEvents.representations.indexDisclaimer,1
trade.equityOption.equityPremium.pricePerOption.amount,2
trade.documentation.masterAgreement.masterAgreementVersion.masterAgreementVersionScheme,2
trade.equityOption.extraordinaryEvents.mergerEvents.shareForShare,2
trade.returnSwap.returnLeg.underlyer.basket.basketConstituent.underlyerNotional.amount,25
trade.returnSwap.interestLeg.effectiveDate.adjustableDate.unadjustedDate,1
trade.equityOption.methodOfAdjustment,3
trade.equityOption.extraordinaryEvents.tenderOffer,2
party.classification.industryClassificationScheme,97
party.classification,103
trade.tradeHeader.partyTradeInformation.executionDateTime,3
trade.equityOption.extraordinaryEvents.additionalDisruptionEvents.increasedCostOfHedging,3
trade.equityOption.extraordinaryEvents.indexAdjustmentEvents.indexDisruption,1
trade.equityOption.extraordinaryEvents.tenderOfferEvents.shareForOther,2
trade.returnSwap.embeddedOptionType,9
trade.tradeHeader.partyTradeIdentifier.originatingTradeId.issuer,2
trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification.entityClassificationScheme,146
trade.tradeHeader.partyTradeInformation.intentToClear,3
trade.dividendSwapTransactionSupplement.dividendLeg.dividendPeriod.unadjustedEndDate.id,4
trade.documentation.attachment.language,1
trade.returnSwap.returnLeg.underlyer.basket.basketConstituent.receiverPartyReference.href,93
tradingEvent.eventType.eventTypeScheme,8
header.sentBy.messageAddressScheme,21
trade.equityOption.equityExercise.equityValuation.id,1
asOfDate,18
trade.dividendSwapTransactionSupplement.fixedLeg.effectiveDate.adjustableDate.unadjustedDate,2
trade.varianceSwap.varianceLeg.amount.variance.vegaNotionalAmount,1
party.partyId.partyIdScheme,49
trade.equityOption.extraordinaryEvents.tenderOfferEvents.shareForShare,2
trade.tradeHeader.partyTradeInformation.reportingRegime.supervisorRegistration.supervisoryBody,267
trade.equityOption.extraordinaryEvents.representations.nonReliance,3
trade.tradeHeader.partyTradeInformation.executionType,16
header.implementationSpecification.version.implementationSpecificationVersionScheme,12
trade.equityOption.underlyer.basket.basketConstituent.underlyerPrice.determinationMethod,4
trade.equityOption.equityPremium.pricePerOption.currency,2
trade.tradeHeader.partyTradeInformation.collateralizationType,25
trade.tradeHeader.partyTradeInformation.collateralizationType.collateralTypeScheme,7
trade.equityOption.extraordinaryEvents.representations.additionalAcknowledgements,3
trade.documentation.attachment.resourceType,1
trade.dividendSwapTransactionSupplement.fixedLeg.fixedPayment.paymentDate.businessDayConvention,2
party.region,4
trade.equityOption.extraordinaryEvents.tenderOfferEvents.shareForCombined,2
trade.returnSwap.returnLeg.amount.referenceAmount,4
trade.tradeHeader.partyTradeInformation.reportingRegime.reportingRole,267
trade.documentation.attachment.mimeType,1
trade.equityOption.extraordinaryEvents.mergerEvents.shareForOther,2
trade.equityOption.feature.asian.averagingPeriodOut.averagingObservations.averagingObservation.dateTime,1
trade.dividendSwapTransactionSupplement.dividendLeg.dividendPeriod.paymentDate.relativeDate.dateRelativeTo.href,2
trade.equityOption.extraordinaryEvents.additionalDisruptionEvents.lossOfStockBorrow,3
trade.documentation.attachment.base64Binary,1
trade.tradeHeader.partyTradeInformation.largeSizeTrade,7
trade.equityOption.equityExercise.settlementMethodElectingPartyReference.href,2
trade.equityOption.extraordinaryEvents.mergerEvents.shareForCombined,2
trade.equityOption.extraordinaryEvents.indexAdjustmentEvents.indexCancellation,1
trade.tradeHeader.partyTradeInformation.confirmationMethod,3
