amendment.trade.tradeHeader.partyTradeInformation.reportingRegime.reportingPurpose,4
amendment.trade.tradeHeader.partyTradeInformation.reportingRegime.mandatorilyClearable,8
termination.originalTrade.commoditySwap.oilPhysicalLeg.deliveryPeriods.periodsSchedule.id,1
novation.oldTrade.swap.swapStream.paymentDates.calculationPeriodDatesReference.href,4
termination.changeInNumberOfUnits,1
termination.originalTrade.commoditySwap.floatingLeg.masterAgreementPaymentDates,1
trade.commoditySwap.oilPhysicalLeg.deliveryQuantity.physicalQuantity.quantity,2
termination.originalTrade.commoditySwap.oilPhysicalLeg.deliveryQuantity.totalPhysicalQuantity.quantity,1
amendment.trade.tradeHeader.partyTradeInformation.reportingRegime.exceedsClearingThreshold,4
trade.tradeHeader.partyTradeInformation.timestamps.nonpublicReportAccepted,5
novation.eventIdentifier.partyReference.href,4
tradingEvent.changeInNotional.currency,1
termination.originalTrade.commoditySwap.oilPhysicalLeg.deliveryQuantity.physicalQuantity.id,1
termination.resultingTrade.tradeHeader.partyTradeInformation.nonStandardTerms,1
termination.resultingTrade.fxSingleLeg.valueDate,1
asOfDate,2
termination.resultingTrade.tradeHeader.partyTradeInformation.intentToClear,1
termination.resultingTrade.tradeHeader.partyTradeIdentifier.tradeId.tradeIdScheme,1
termination.originalTrade.commoditySwap.oilPhysicalLeg.deliveryConditions.pipeline.deliverableByBarge,1
amendment.trade.documentation.masterAgreement.masterAgreementType,1
termination.sizeChange.changeInNotionalAmount.amount,2
trade.tradeHeader.partyTradeInformation.isDisputed,5
termination.resultingTrade.fxSingleLeg.exchangedCurrency2.paymentAmount.amount,1
termination.originalTrade.commoditySwap.oilPhysicalLeg.deliveryConditions.pipeline.withdrawalPoint,1
amendment.trade.tradeHeader.partyTradeInformation.executionVenueType,1
termination.originalTrade.tradeHeader.partyTradeIdentifier.linkId,1
termination.originalTrade.tradeHeader.partyTradeInformation.relatedBusinessUnit.businessUnitReference.href,3
trade.tradeHeader.partyTradeIdentifier.resultingTradeId.issuer,6
termination.resultingTrade.tradeHeader.partyTradeInformation.executionType,1
trade.commoditySwap.oilPhysicalLeg.deliveryConditions.pipeline.withdrawalPoint.deliveryPointScheme,2
termination.originalTrade.tradeHeader.partyTradeInformation.reportingRegime.directlyLinkedActivity,1
termination.originalTrade.tradeHeader.partyTradeInformation.offMarketPrice,3
novation.oldTrade.tradeHeader.partyTradeInformation.reportingRegime.supervisorRegistration.supervisoryBody,22
trade.creditDefaultSwap.generalTerms.referenceInformation.referenceEntity.entityId,5
termination.originalTrade.commoditySwap.oilPhysicalLeg.deliveryPeriods.periodsSchedule.period,1
trade.commoditySwap.oilPhysicalLeg.oil.type,2
trade.creditDefaultSwap.generalTerms.referenceInformation.referenceEntity.entityId.entityIdScheme,5
trade.commoditySwap.oilPhysicalLeg.deliveryConditions.pipeline.deliverableByBarge,2
trade.tradeHeader.partyTradeInformation.largeSizeTrade,8
amendment.trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification.entityClassificationScheme,6
withdrawal.partyTradeInformation.reportingRegime.actionType,1
termination.resultingTrade.tradeHeader.partyTradeInformation.reportingRegime.name,5
termination.originalTrade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification,28
onBehalfOf.partyReference.href,17
termination.originalTrade.commoditySwap.oilPhysicalLeg.deliveryConditions.pipeline.withdrawalPoint.deliveryPointScheme,1
novation.oldTrade.tradeHeader.partyTradeInformation.reportingRegime.exceedsClearingThreshold,10
party.organizationType.organizationTypeScheme,13
novation.oldTrade.tradeHeader.partyTradeInformation.executionType,2
termination.originalTrade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification.entityClassificationScheme,21
termination.sizeChange.changeInNotionalAmount.currency,2
termination.originalTrade.commoditySwap.oilPhysicalLeg.commodityClassification.code,6
trade.tradeHeader.partyTradeIdentifier.linkId,2
amendment.effectiveDate,1
trade.tradeHeader.partyTradeInformation.offMarketPrice,8
novation.eventIdentifier.eventId,4
termination.originalTrade.fxSingleLeg.exchangedCurrency2.payerPartyReference.href,1
sequenceNumber,17
trade.tradeHeader.partyTradeInformation.isAccountingHedge,5
trade.tradeHeader.productSummary.finalSettlementDate,5
trade.tradeHeader.partyTradeInformation.relatedBusinessUnit.businessUnitReference.href,13
party.organizationType,44
trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification,80
amendment.trade.tradeHeader.partyTradeInformation.reportingRegime.supervisorRegistration.supervisoryBody,10
termination.outstandingNumberOfUnits,1
termination.resultingTrade.fxSingleLeg.exchangedCurrency2.payerPartyReference.href,1
amendment.trade.documentation.masterAgreement.masterAgreementVersion,1
trade.tradeHeader.partyTradeInformation.reportingRegime.partyEntityClassification.partyReference.href,40
termination.resultingTrade.fxSingleLeg.exchangedCurrency2.paymentAmount.currency,1
termination.executionDateTime,3
trade.tradeHeader.partyTradeInformation.executionVenueType,8
novation.oldTrade.tradeHeader.partyTradeInformation.reportingRegime.reportingRole,22
termination.resultingTrade.tradeHeader.partyTradeInformation.reportingRegime.mandatorilyClearable,4
trade.commoditySwap.oilPhysicalLeg.oil.grade,2
trade.tradeHeader.partyTradeInformation.endUserException,5
trade.tradeHeader.partyTradeIdentifier.resultingTradeId.tradeId.tradeIdScheme,6
termination.originalTrade.commoditySwap.oilPhysicalLeg.deliveryConditions.pipeline.pipelineName,1
trade.tradeHeader.partyTradeIdentifier.originatingTradeId.issuer.issuerIdScheme,2
quote.time,2
novation.oldTrade.tradeHeader.partyTradeInformation.reportingRegime.mandatorilyClearable,18
amendment.trade.tradeHeader.partyTradeInformation.relatedBusinessUnit.businessUnitReference.href,1
quote.currency,10
trade.commoditySwap.oilPhysicalLeg.deliveryPeriods.periodsSchedule.id,2
trade.tradeHeader.partyTradeInformation.collateralPortfolio.portfolioNameScheme,5
novation.oldTrade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification.entityClassificationScheme,14
novation.remainingParty.href,2
withdrawal.partyTradeInformation.reportingRegime.supervisorRegistration.supervisoryBody,4
termination.originalTrade.fxSingleLeg.exchangedCurrency1.receiverPartyReference.href,1
quote.value,10
trade.tradeHeader.partyTradeIdentifier.originatingTradeId.tradeId.tradeIdScheme,2
trade.tradeHeader.partyTradeInformation.timestamps.nonpublicReportUpdated,6
withdrawal.partyTradeIdentifier.linkId,1
termination.originalTrade.commoditySwap.floatingLeg.calculation.pricingDates.calculationPeriodsScheduleReference.href,1
trade.tradeHeader.partyTradeInformation.reportingRegime.preEnactmentTrade,5
termination.resultingTrade.tradeHeader.partyTradeInformation.relatedPerson.personReference.href,1
trade.tradeHeader.partyTradeIdentifier.blockTradeId.tradeId.tradeIdScheme,1
trade.commoditySwap.oilPhysicalLeg.deliveryQuantity.physicalQuantity.quantityFrequency,2
trade.tradeHeader.partyTradeInformation.timestamps.submittedForConfirmation,1
termination.changeInNotionalAmount.amount,3
termination.originalTrade.tradeHeader.partyTradeInformation.reportingRegime.name,35
termination.resultingTrade.tradeHeader.partyTradeInformation.reportingRegime.reportingRole,5
novation.oldTrade.tradeHeader.partyTradeInformation.intentToClear,2
trade.tradeHeader.partyTradeIdentifier.resultingTradeId.associatedPartyReference.href,6
amendment.trade.tradeHeader.partyTradeInformation.offMarketPrice,1
termination.originalTrade.commoditySwap.oilPhysicalLeg.deliveryQuantity.totalPhysicalQuantity.quantityUnit,1
trade.tradeHeader.partyTradeInformation.relatedParty.role,2
trade.tradeHeader.productSummary.settlementType,5
amendment.trade.tradeHeader.partyTradeInformation.reportingRegime.name,10
termination.resultingTrade.tradeHeader.partyTradeInformation.relatedBusinessUnit.role,1
termination.resultingTrade.tradeHeader.partyTradeInformation.reportingRegime.supervisorRegistration.supervisoryBody,5
withdrawal.partyTradeInformation.reportingRegime.name,2
novation.oldTrade.tradeHeader.partyTradeInformation.relatedBusinessUnit.businessUnitReference.href,2
termination.originalTrade.commoditySwap.oilPhysicalLeg.deliveryQuantity.physicalQuantity.quantity,1
trade.tradeHeader.partyTradeInformation.pricingContext,25
withdrawal.requestedAction,3
termination.resultingTrade.tradeHeader.partyTradeInformation.reportingRegime.reportingPurpose,2
trade.tradeHeader.partyTradeInformation.reportingRegime.partyEntityClassification.entityClassification.entityClassificationScheme,40
termination.resultingTrade.tradeHeader.partyTradeInformation.relatedPerson.role,1
termination.originalTrade.commoditySwap.oilPhysicalLeg.oil.type,1
amendment.trade.swap.swapStream.paymentDates.calculationPeriodDatesReference.href,2
trade.commoditySwap.oilPhysicalLeg.deliveryConditions.pipeline.risk,2
withdrawal.partyTradeInformation.reportingRegime.reportingRole,4
party.classification.industryClassificationScheme,68
termination.originalTrade.tradeHeader.partyTradeInformation.relatedBusinessUnit.role,3
termination.originalTrade.tradeHeader.partyTradeInformation.reportingRegime.reportingPurpose,14
trade.tradeHeader.partyTradeInformation.timestamps.publiclyReported,1
party.classification,77
termination.resultingTrade.tradeHeader.partyTradeInformation.confirmationMethod,1
trade.tradeHeader.partyTradeIdentifier.resultingTradeId.tradeId,6
trade.tradeHeader.partyTradeIdentifier.originatingTradeId.issuer,2
trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification.entityClassificationScheme,60
novation.oldTrade.tradeHeader.partyTradeInformation.reportingRegime.reportingPurpose,10
termination.resultingTrade.tradeHeader.partyTradeInformation.partyReference.href,1
termination.resultingTrade.fxSingleLeg.exchangedCurrency2.receiverPartyReference.href,1
trade.commoditySwap.oilPhysicalLeg.deliveryConditions.pipeline.pipelineName,2
trade.commoditySwap.oilPhysicalLeg.deliveryQuantity.physicalQuantity.id,2
termination.originalTrade.fxSingleLeg.exchangedCurrency2.receiverPartyReference.href,1
trade.tradeHeader.productSummary.seniority,5
termination.sizeChange.notionalReference.href,2
termination.resultingTrade.fxSingleLeg.exchangedCurrency1.paymentAmount.amount,1
header.sentBy.messageAddressScheme,5
trade.tradeHeader.partyTradeInformation.reportingRegime.partyEntityClassification.entityClassification,40
party.partyId.partyIdScheme,108
trade.commoditySwap.oilPhysicalLeg.deliveryQuantity.physicalQuantity.quantityUnit,2
trade.tradeHeader.partyTradeInformation.reportingRegime.directlyLinkedActivity,2
trade.tradeHeader.partyTradeInformation.reportingRegime.supervisorRegistration.supervisoryBody,115
trade.swap.swapStream.calculationPeriodAmount.calculation.currentNotional.currency,2
termination.resultingTrade.fxSingleLeg.exchangedCurrency1.receiverPartyReference.href,1
trade.tradeHeader.partyTradeInformation.reportingRole,5
termination.originalTrade.tradeHeader.partyTradeInformation.executionType,3
trade.tradeHeader.partyTradeInformation.executionType,8
header.implementationSpecification.version.implementationSpecificationVersionScheme,2
termination.resultingTrade.tradeHeader.partyTradeInformation.reportingRegime.exceedsClearingThreshold,2
novation.novationTradeDate,2
trade.tradeHeader.partyTradeInformation.collateralizationType,5
termination.resultingTrade.tradeHeader.partyTradeInformation.executionVenueType,1
party.region,9
termination.resultingTrade.tradeHeader.partyTradeInformation.relatedParty.role,2
trade.tradeHeader.partyTradeInformation.reportingRegime.reportingRole,115
amendment.trade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification,8
termination.resultingTrade.tradeHeader.partyTradeInformation.offMarketPrice,1
novation.oldTrade.tradeHeader.partyTradeInformation.largeSizeTrade,2
withdrawal.partyTradeIdentifier.linkId.linkIdScheme,1
trade.commoditySwap.oilPhysicalLeg.deliveryConditions.pipeline.pipelineName.pipelineScheme,2
termination.resultingTrade.tradeHeader.partyTradeInformation.reportingRegime.entityClassification.entityClassificationScheme,3
termination.resultingTrade.tradeHeader.partyTradeInformation.relatedParty.partyReference.href,2
tradingEvent.notionalChange,1
termination.originalTrade.commoditySwap.oilPhysicalLeg.deliveryConditions.pipeline.risk,1
termination.originalTrade.tradeHeader.partyTradeInformation.reportingRegime.exceedsClearingThreshold,14
termination.originalTrade.commoditySwap.floatingLeg.quantityReference.href,1
